record_id,src_ip,destination,dst_port,protocol,bytes_transferred,attack_type,has_error,error_type,requires_attention,triage_priority,label
AEGIS-LOG-17424,10.177.3.72,EN-SCADA-01,443,HTTP,11913,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-15626,10.92.111.125,EN-SCADA-01,53,MODBUS/TCP,10966,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11682,10.41.53.109,10.0.1.5,8080,UDP,211,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14179,10.79.180.33,10.0.1.10,80,UDP,4729,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16446,10.111.45.94,TR-OPS-14,8080,HTTPS,9505,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14116,10.89.57.109,10.0.1.5,8080,HTTP,2363,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10988,10.135.24.77,172.16.5.108,80,TCP,4836,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12896,10.78.208.151,172.16.5.101,53,UDP,4308,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13778,10.231.186.62,172.16.5.108,443,TCP,2775,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15658,10.98.18.213,TR-OPS-14,80,MODBUS/TCP,4034,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13093,10.81.30.164,10.0.1.10,443,TCP,399,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13155,10.74.242.52,172.16.5.108,53,HTTP,4983,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11823,10.201.213.2,172.16.5.108,53,HTTPS,2996,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22031,10.46.182.62,HIST-SRV-01,4840,MODBUS/TCP,605548,SQL-Injection,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-11098,10.119.179.77,172.16.5.101,80,HTTPS,4357,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20396,10.136.102.76,EN-SCADA-01,443,TCP,70739,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-12844,10.81.101.52,10.0.1.10,80,UDP,176,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19078,10.76.4.159,HIST-SRV-01,4840,MODBUS/TCP,30318,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13342,10.21.247.249,10.0.1.5,80,TCP,1062,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10038,10.214.161.240,172.16.5.101,80,HTTP,2055,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16540,10.233.52.101,PL-PLC-09,22,S7COMM,4885,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-21681,10.59.145.93,HIST-SRV-01,22,MODBUS/TCP,157711,Brute-Force,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-18707,10.98.186.152,10.0.1.10,80,S7COMM,27881,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-13356,10.26.201.61,10.0.1.5,8080,HTTPS,2055,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19645,10.21.20.181,PL-PLC-09,80,HTTP,44095,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-20698,10.212.77.176,HIST-SRV-01,4840,HTTPS,88749,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-17813,10.71.200.70,172.16.5.108,502,TCP,12266,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-19098,10.79.142.221,10.0.1.10,22,HTTPS,36044,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-18220,10.91.188.185,TR-OPS-14,22,TCP,27036,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-21525,10.210.3.241,PL-PLC-09,443,TCP,150747,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-20699,10.244.12.149,EN-SCADA-01,443,MODBUS/TCP,91907,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-12428,10.137.200.213,10.0.1.10,80,TCP,2886,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15043,10.3.240.252,10.0.1.5,443,HTTPS,6643,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-15346,10.125.130.170,172.16.5.101,443,S7COMM,14897,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-18954,10.40.89.5,HIST-SRV-01,8080,TCP,25587,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-14811,10.217.174.105,172.16.5.108,53,TCP,4390,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18476,10.71.105.179,HIST-SRV-01,502,S7COMM,45662,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-10686,10.139.145.167,172.16.5.101,8080,UDP,660,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14799,10.41.114.157,10.0.1.5,443,HTTP,4406,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17437,10.44.11.4,172.16.5.101,53,HTTPS,10292,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12353,10.252.202.110,172.16.5.108,53,TCP,1054,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16353,10.59.20.101,PL-PLC-09,53,HTTP,11877,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14569,10.39.47.167,10.0.1.5,443,HTTPS,353,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18213,10.20.111.139,PL-PLC-09,502,UDP,40921,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12752,10.228.93.29,10.0.1.10,53,HTTPS,2362,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19077,10.52.4.232,10.0.1.5,80,HTTPS,21901,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-18073,10.151.255.28,TR-OPS-14,22,S7COMM,36611,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-19109,10.221.128.47,172.16.5.101,443,HTTP,42234,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11040,10.92.213.236,10.0.1.5,80,HTTPS,872,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17491,10.90.235.87,172.16.5.108,22,MODBUS/TCP,4737,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11265,10.120.244.125,10.0.1.5,53,TCP,2279,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21574,10.110.220.95,TR-OPS-14,22,MODBUS/TCP,107776,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-17059,10.234.156.136,PL-PLC-09,22,HTTP,7039,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-10277,10.175.181.174,172.16.5.101,8080,UDP,2119,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15084,10.42.58.207,10.0.1.5,22,MODBUS/TCP,8088,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-20276,10.105.56.23,TR-OPS-14,443,S7COMM,231684,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-19437,10.181.160.202,EN-SCADA-01,502,TCP,8645,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-12382,10.28.59.214,172.16.5.108,80,TCP,765,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10571,10.151.104.193,10.0.1.5,443,HTTPS,939,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11435,10.33.162.88,172.16.5.108,80,HTTPS,1036,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19439,10.176.209.166,172.16.5.108,80,HTTPS,21974,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-15352,10.37.189.44,EN-SCADA-01,53,S7COMM,9123,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-20706,10.46.188.168,HIST-SRV-01,102,MODBUS/TCP,140799,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-15445,10.177.205.58,10.0.1.5,53,UDP,8775,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11007,10.243.188.211,172.16.5.101,53,TCP,547,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14543,10.191.251.76,172.16.5.101,443,UDP,591,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21012,10.90.181.35,TR-OPS-14,443,MODBUS/TCP,97407,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-12064,10.200.84.236,172.16.5.108,8080,HTTP,2135,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11136,10.4.88.106,172.16.5.108,8080,TCP,735,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19882,10.4.40.82,172.16.5.101,8080,S7COMM,49736,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-15343,10.161.172.192,10.0.1.5,443,TCP,2847,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-20177,10.55.243.141,EN-SCADA-02,22,TCP,231455,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-10294,10.196.120.115,172.16.5.101,443,HTTP,4871,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19739,10.116.63.109,172.16.5.101,4840,HTTP,38715,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-20204,10.119.67.210,EN-SCADA-02,4840,TCP,209401,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-18780,10.101.235.164,TR-OPS-14,443,TCP,33962,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-12403,10.93.52.161,10.0.1.10,443,HTTPS,1505,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20321,10.45.213.178,TR-OPS-14,102,MODBUS/TCP,200847,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13998,10.182.205.44,172.16.5.108,8080,UDP,349,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21651,10.229.117.178,TR-OPS-14,4840,HTTPS,243110,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13741,10.200.25.23,172.16.5.101,8080,TCP,2718,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21520,10.48.56.107,HIST-SRV-01,502,HTTPS,67715,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-12719,10.184.100.180,10.0.1.5,80,TCP,1145,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22311,10.102.99.82,EN-SCADA-02,502,TCP,691341,Exploit-Attempt,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-15150,10.71.25.214,172.16.5.108,53,HTTPS,3913,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-12808,10.156.158.140,172.16.5.108,8080,HTTPS,2539,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19017,10.88.205.98,PL-PLC-09,22,HTTP,9201,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-10556,10.186.27.210,10.0.1.10,8080,HTTP,4688,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21141,10.238.91.7,EN-SCADA-01,4840,TCP,212319,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-14795,10.217.36.54,172.16.5.101,53,HTTPS,2204,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12469,10.73.121.230,10.0.1.10,443,HTTP,2103,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13738,10.186.74.200,10.0.1.10,443,HTTPS,4513,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14286,10.242.64.243,10.0.1.10,8080,HTTP,3969,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19908,10.192.102.215,EN-SCADA-02,22,HTTPS,36049,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12604,10.117.166.185,10.0.1.10,443,UDP,2811,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10362,10.229.245.150,172.16.5.108,8080,TCP,3045,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16924,10.147.174.89,EN-SCADA-01,22,S7COMM,11169,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-11704,10.99.2.151,172.16.5.101,443,TCP,3121,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12139,10.30.5.29,172.16.5.101,443,HTTP,3620,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13239,10.112.227.79,172.16.5.101,443,TCP,4164,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12383,10.98.171.211,10.0.1.5,53,TCP,3173,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17314,10.239.10.170,HIST-SRV-01,443,TCP,7991,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14311,10.232.47.67,10.0.1.5,80,HTTP,4822,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19477,10.50.153.119,HIST-SRV-01,502,MODBUS/TCP,44205,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11312,10.130.133.98,10.0.1.10,8080,HTTPS,782,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22246,10.132.126.63,TR-OPS-14,502,TCP,931349,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-13930,10.175.159.12,10.0.1.10,443,UDP,4695,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16183,10.207.124.173,172.16.5.108,443,S7COMM,14169,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-11591,10.64.224.47,172.16.5.101,53,HTTP,2964,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21727,10.50.63.55,TR-OPS-14,102,MODBUS/TCP,112898,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-12162,10.63.236.142,172.16.5.101,80,UDP,4471,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12396,10.162.67.120,172.16.5.108,443,HTTPS,1093,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10317,10.242.123.218,10.0.1.10,443,UDP,3893,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19516,10.52.28.173,10.0.1.5,502,HTTPS,47884,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-15233,10.167.171.149,172.16.5.101,80,S7COMM,7498,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-15068,10.39.65.203,172.16.5.108,8080,MODBUS/TCP,1876,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14036,10.74.64.135,172.16.5.101,80,HTTP,1471,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18987,10.210.219.245,TR-OPS-14,4840,S7COMM,34061,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13020,10.138.190.200,10.0.1.10,53,TCP,4054,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19903,10.157.13.36,10.0.1.10,80,UDP,13912,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-18228,10.164.244.67,TR-OPS-14,4840,HTTP,31514,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-19105,10.18.202.65,172.16.5.101,80,HTTP,32104,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-15295,10.82.56.32,HIST-SRV-01,80,HTTPS,11013,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13972,10.173.85.67,172.16.5.108,443,HTTP,1150,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15370,10.40.216.65,172.16.5.101,53,TCP,2474,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14133,10.154.143.230,10.0.1.5,443,HTTPS,1879,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10974,10.175.9.244,10.0.1.5,8080,TCP,3242,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17291,10.63.42.55,10.0.1.10,8080,TCP,1480,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-19175,10.87.48.90,172.16.5.108,22,MODBUS/TCP,5966,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10954,10.102.94.172,172.16.5.101,53,TCP,1292,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19610,10.163.246.113,HIST-SRV-01,8080,S7COMM,10688,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-19752,10.50.33.161,EN-SCADA-01,22,S7COMM,40953,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-19547,10.169.192.1,172.16.5.108,22,UDP,44074,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-21626,10.237.251.201,EN-SCADA-01,443,TCP,248730,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-15016,10.90.0.234,172.16.5.101,53,HTTP,10872,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-22160,10.44.125.27,HIST-SRV-01,4840,MODBUS/TCP,327031,Data-Exfiltration,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-19179,10.90.57.187,EN-SCADA-01,80,HTTPS,32207,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-17490,10.57.39.88,HIST-SRV-01,80,S7COMM,8808,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11640,10.147.140.125,172.16.5.108,80,UDP,2463,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11290,10.242.178.194,172.16.5.108,8080,TCP,4424,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11380,10.70.6.155,10.0.1.5,8080,HTTPS,269,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11933,10.96.255.47,10.0.1.10,443,TCP,1367,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14675,10.113.85.90,172.16.5.108,8080,UDP,1622,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21408,10.35.132.94,EN-SCADA-01,502,MODBUS/TCP,196273,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-20222,10.137.80.65,PL-PLC-09,502,TCP,216756,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-10892,10.138.103.86,10.0.1.10,53,TCP,2398,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17287,10.253.7.205,EN-SCADA-02,8080,UDP,10561,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14876,10.231.254.240,172.16.5.108,443,HTTP,4805,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17906,10.249.136.232,10.0.1.5,4840,MODBUS/TCP,21987,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-18194,10.130.254.132,EN-SCADA-02,80,S7COMM,49743,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-21718,10.45.150.200,TR-OPS-14,502,HTTPS,100995,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-20301,10.45.40.39,TR-OPS-14,443,S7COMM,133498,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-19041,10.78.94.185,HIST-SRV-01,22,UDP,36571,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-12466,10.234.110.51,172.16.5.108,80,UDP,339,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17657,10.243.86.96,EN-SCADA-01,443,S7COMM,42362,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-20106,10.187.24.178,PL-PLC-09,443,MODBUS/TCP,75271,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-19788,10.134.194.142,172.16.5.108,80,UDP,36740,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-11913,10.6.151.63,10.0.1.5,8080,HTTPS,3495,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12736,10.97.66.217,10.0.1.10,8080,UDP,3654,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10726,10.88.249.212,10.0.1.5,443,TCP,4820,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17214,10.48.146.99,10.0.1.5,53,UDP,13048,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-18245,10.42.7.19,EN-SCADA-02,80,UDP,9850,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-11796,10.156.243.183,172.16.5.108,443,UDP,1153,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13845,10.233.58.112,10.0.1.10,443,HTTP,325,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16402,10.219.240.215,10.0.1.10,53,HTTPS,12932,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-20745,10.83.97.39,TR-OPS-14,4840,S7COMM,73359,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-10936,10.237.114.7,10.0.1.5,80,HTTP,2558,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12265,10.127.23.188,10.0.1.5,8080,UDP,1886,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10824,10.195.222.140,10.0.1.10,80,HTTPS,1239,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17274,10.214.18.228,PL-PLC-09,443,HTTP,8302,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11389,10.182.39.158,172.16.5.101,53,HTTP,794,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13564,10.134.40.171,10.0.1.5,80,HTTPS,3239,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19076,10.126.167.187,HIST-SRV-01,22,UDP,30042,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-15429,10.214.24.182,10.0.1.10,8080,HTTP,2207,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-17827,10.29.118.126,TR-OPS-14,80,TCP,24807,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-15690,10.213.1.181,PL-PLC-09,80,S7COMM,11573,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-17878,10.51.15.144,172.16.5.108,22,HTTPS,20833,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-11868,10.48.206.73,10.0.1.5,80,UDP,2153,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18202,10.92.199.89,172.16.5.108,502,TCP,21661,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-17486,10.171.34.215,172.16.5.108,53,HTTPS,2115,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-19655,10.140.253.137,10.0.1.5,443,UDP,42647,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-10806,10.228.182.80,172.16.5.101,80,TCP,3914,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14805,10.18.201.31,10.0.1.5,80,UDP,3852,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21022,10.251.211.127,EN-SCADA-01,4840,S7COMM,86023,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-20300,10.182.145.204,EN-SCADA-01,443,TCP,248411,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-21427,10.24.157.55,PL-PLC-09,4840,TCP,222974,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-22443,10.41.151.87,TR-OPS-14,102,TCP,315644,SQL-Injection,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-20426,10.170.108.107,EN-SCADA-01,22,HTTPS,180899,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-19155,10.206.106.11,172.16.5.108,8080,MODBUS/TCP,13230,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-17511,10.137.11.126,HIST-SRV-01,4840,S7COMM,33554,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-18056,10.56.187.254,EN-SCADA-01,8080,MODBUS/TCP,17323,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-14494,10.32.106.65,172.16.5.108,80,TCP,1008,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12632,10.103.150.142,10.0.1.10,8080,HTTPS,1405,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22157,10.41.50.68,PL-PLC-09,102,S7COMM,519810,Data-Exfiltration,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,CRITICAL,1
AEGIS-LOG-18896,10.63.14.139,EN-SCADA-01,80,MODBUS/TCP,40162,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-18623,10.183.56.36,TR-OPS-14,22,HTTPS,17805,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-17832,10.25.241.181,EN-SCADA-01,4840,S7COMM,10130,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
